open_time,open,high,low,close,volume,close_time
1709251200000,61203.30,61275.30,61199.40,61274.40,340.739,1709251259999
1709251260000,61274.30,61300.80,61235.80,61254.60,329.354,1709251319999
1709251320000,61254.50,61277.80,61208.30,61218.30,140.121,1709251379999
1709251380000,61218.20,61261.30,61202.80,61237.80,153.227,1709251439999
1709251440000,61237.70,61249.70,61200.00,61200.10,76.059,1709251499999
1709251500000,61200.00,61310.90,61200.00,61305.20,132.551,1709251559999
1709251560000,61305.30,61334.80,61300.20,61334.70,107.496,1709251619999
1709251620000,61334.70,61397.50,61334.70,61386.90,151.885,1709251679999
1709251680000,61386.90,61404.60,61369.10,61388.70,90.483,1709251739999
1709251740000,61388.70,61400.00,61362.80,61367.60,77.876,1709251799999
1709251800000,61367.50,61413.70,61353.30,61389.20,176.418,1709251859999
1709251860000,61388.90,61412.10,61366.00,61377.20,86.749,1709251919999
1709251920000,61377.10,61377.20,61324.10,61336.50,79.542,1709251979999
1709251980000,61336.50,61336.50,61320.00,61320.00,44.963,1709252039999
1709252040000,61320.10,61334.60,61282.50,61288.50,89.680,1709252099999
1709252100000,61288.50,61296.90,61257.40,61276.00,112.574,1709252159999
1709252160000,61275.90,61367.90,61272.80,61362.70,76.093,1709252219999
1709252220000,61362.80,61514.40,61362.80,61503.60,624.418,1709252279999
1709252280000,61503.70,61508.30,61457.10,61508.30,183.030,1709252339999
1709252340000,61508.20,61535.90,61490.20,61531.70,162.088,1709252399999
1709252400000,61531.70,61561.20,61515.00,61545.00,146.818,1709252459999
1709252460000,61545.00,61559.90,61495.40,61497.10,111.137,1709252519999
1709252520000,61497.10,61510.10,61485.20,61490.10,62.304,1709252579999
1709252580000,61490.10,61506.60,61471.10,61481.60,72.062,1709252639999
1709252640000,61481.60,61488.20,61452.60,61487.30,113.341,1709252699999
1709252700000,61487.40,61563.10,61481.60,61550.70,283.474,1709252759999
1709252760000,61550.60,61594.00,61550.60,61580.00,103.807,1709252819999
1709252820000,61580.00,61704.90,61565.60,61704.80,416.132,1709252879999
1709252880000,61704.80,61788.00,61640.00,61778.80,719.807,1709252939999
1709252940000,61777.80,61842.20,61740.80,61786.50,647.602,1709252999999
1709253000000,61786.40,61828.10,61712.20,61727.90,278.663,1709253059999
1709253060000,61727.90,61771.50,61708.50,61721.70,136.516,1709253119999
1709253120000,61721.70,61737.40,61654.60,61677.80,241.947,1709253179999
1709253180000,61677.90,61680.00,61650.00,61650.10,106.053,1709253239999
1709253240000,61650.00,61650.10,61608.30,61632.00,184.897,1709253299999
1709253300000,61632.00,61721.80,61585.00,61708.60,243.463,1709253359999
1709253360000,61708.50,61787.10,61697.60,61745.00,177.585,1709253419999
1709253420000,61745.00,61745.10,61683.50,61686.30,112.928,1709253479999
1709253480000,61686.40,61719.70,61634.60,61649.80,108.477,1709253539999
1709253540000,61649.70,61719.00,61646.00,61708.20,67.679,1709253599999
1709253600000,61708.20,61714.90,61660.00,61673.90,80.992,1709253659999
1709253660000,61673.90,61703.70,61661.60,61664.10,28.073,1709253719999
1709253720000,61664.00,61683.40,61660.00,61670.80,35.805,1709253779999
1709253780000,61670.80,61707.20,61650.00,61681.40,68.193,1709253839999
1709253840000,61681.30,61683.40,61646.40,61652.30,46.532,1709253899999
1709253900000,61652.30,61652.30,61531.60,61531.70,282.958,1709253959999
1709253960000,61531.70,61571.50,61526.40,61544.70,90.826,1709254019999
1709254020000,61544.70,61568.60,61533.00,61535.00,59.064,1709254079999
1709254080000,61535.00,61586.80,61535.00,61550.10,87.327,1709254139999
1709254140000,61550.00,61583.00,61550.00,61574.00,51.694,1709254199999
1709254200000,61574.00,61640.00,61556.90,61639.00,234.030,1709254259999
1709254260000,61639.00,61639.10,61585.30,61609.20,88.093,1709254319999
1709254320000,61609.20,61660.00,61609.20,61660.00,102.569,1709254379999
1709254380000,61659.90,61721.00,61653.70,61717.80,152.021,1709254439999
1709254440000,61717.70,61726.70,61652.10,61652.10,76.145,1709254499999
1709254500000,61652.00,61656.70,61610.30,61627.00,69.527,1709254559999
1709254560000,61627.00,61650.40,61605.90,61606.10,94.149,1709254619999
1709254620000,61606.20,61606.20,61568.00,61604.00,82.785,1709254679999
1709254680000,61603.90,61604.00,61559.20,61559.20,77.183,1709254739999
1709254740000,61559.30,61607.80,61558.30,61575.30,85.707,1709254799999
1709254800000,61575.30,61575.30,61487.40,61523.40,254.721,1709254859999
1709254860000,61523.30,61532.70,61468.30,61470.90,116.678,1709254919999
1709254920000,61470.90,61510.80,61464.00,61470.10,76.839,1709254979999
1709254980000,61470.20,61473.00,61413.60,61460.50,289.792,1709255039999
1709255040000,61460.50,61496.00,61455.80,61470.30,80.798,1709255099999
1709255100000,61470.30,61485.00,61455.10,61479.10,61.633,1709255159999
1709255160000,61479.00,61479.00,61406.70,61406.80,104.178,1709255219999
1709255220000,61406.70,61434.00,61394.20,61434.00,190.018,1709255279999
1709255280000,61434.00,61453.40,61359.50,61370.80,140.200,1709255339999
1709255340000,61371.60,61406.60,61357.50,61388.10,140.217,1709255399999
1709255400000,61388.10,61441.80,61376.40,61441.80,88.679,1709255459999
1709255460000,61441.70,61544.10,61441.70,61509.60,182.604,1709255519999
1709255520000,61509.60,61555.10,61500.00,61533.90,85.880,1709255579999
1709255580000,61533.90,61533.90,61451.00,61451.40,68.887,1709255639999
1709255640000,61451.40,61451.50,61409.50,61422.00,72.824,1709255699999
1709255700000,61422.00,61422.00,61374.00,61409.70,89.785,1709255759999
1709255760000,61409.70,61456.40,61386.00,61456.40,150.353,1709255819999
1709255820000,61456.40,61480.00,61437.00,61440.20,79.484,1709255879999
1709255880000,61440.10,61468.00,61420.00,61432.90,62.267,1709255939999
1709255940000,61432.90,61468.40,61418.90,61467.00,68.278,1709255999999
1709256000000,61467.80,61573.40,61467.80,61562.90,122.159,1709256059999
1709256060000,61562.80,61600.00,61548.70,61594.40,131.061,1709256119999
1709256120000,61594.30,61602.30,61561.40,61591.60,150.561,1709256179999
1709256180000,61591.50,61599.00,61564.40,61582.70,64.513,1709256239999
1709256240000,61582.60,61606.00,61578.40,61606.00,41.665,1709256299999
1709256300000,61605.90,61631.40,61583.80,61609.60,77.489,1709256359999
1709256360000,61609.50,61643.00,61599.90,61639.40,55.814,1709256419999
1709256420000,61639.40,61644.70,61606.00,61614.80,60.057,1709256479999
1709256480000,61614.80,61633.00,61614.80,61629.80,35.609,1709256539999
1709256540000,61629.80,61648.20,61578.00,61578.10,123.106,1709256599999
1709256600000,61578.00,61578.10,61380.00,61405.40,531.235,1709256659999
1709256660000,61405.50,61428.60,61330.10,61346.50,322.099,1709256719999
1709256720000,61346.50,61375.10,61332.60,61332.60,141.937,1709256779999
1709256780000,61332.60,61353.70,61313.90,61334.40,159.818,1709256839999
1709256840000,61334.40,61345.10,61320.80,61323.30,61.559,1709256899999
1709256900000,61323.30,61404.10,61323.30,61404.10,131.792,1709256959999
