open_time,open,high,low,close,volume,close_time
1720819800000,57562.90,57562.90,57532.70,57532.70,22.659,1720819859999
1720819860000,57532.70,57571.90,57532.70,57570.30,52.335,1720819919999
1720819920000,57570.20,57570.40,57570.20,57570.30,19.222,1720819979999
1720819980000,57570.30,57570.30,57527.00,57527.20,48.210,1720820039999
1720820040000,57527.20,57527.40,57520.40,57525.60,25.345,1720820099999
1720820100000,57525.50,57525.60,57521.30,57521.50,13.691,1720820159999
1720820160000,57521.50,57522.00,57521.50,57522.00,13.671,1720820219999
1720820220000,57522.00,57522.40,57521.90,57522.40,16.160,1720820279999
1720820280000,57522.30,57522.80,57522.30,57522.70,14.979,1720820339999
1720820340000,57522.80,57582.80,57522.70,57582.80,27.110,1720820399999
1720820400000,57582.70,57582.80,57567.60,57570.60,34.815,1720820459999
1720820460000,57570.70,57574.40,57570.60,57574.40,15.505,1720820519999
1720820520000,57575.90,57648.70,57575.90,57628.10,111.396,1720820579999
1720820580000,57628.00,57632.70,57628.00,57632.60,34.467,1720820639999
1720820640000,57632.50,57632.50,57566.90,57566.90,47.460,1720820699999
1720820700000,57566.90,57577.80,57566.90,57577.70,12.596,1720820759999
1720820760000,57577.80,57627.80,57577.80,57617.70,33.830,1720820819999
1720820820000,57617.70,57617.80,57607.40,57608.40,15.944,1720820879999
1720820880000,57608.40,57608.50,57595.50,57595.50,11.169,1720820939999
1720820940000,57595.50,57595.60,57585.70,57587.00,31.344,1720820999999
1720821000000,57587.00,57587.10,57587.00,57587.00,4.824,1720821059999
1720821060000,57587.00,57587.10,57581.80,57587.10,22.587,1720821119999
1720821120000,57587.00,57587.10,57583.50,57583.50,12.803,1720821179999
1720821180000,57583.50,57583.50,57561.00,57561.00,13.529,1720821239999
1720821240000,57561.00,57564.90,57550.20,57555.90,32.598,1720821299999
1720821300000,57555.90,57582.50,57551.70,57582.50,16.810,1720821359999
1720821360000,57582.60,57587.10,57565.40,57565.40,38.324,1720821419999
1720821420000,57565.40,57565.50,57553.20,57553.20,27.165,1720821479999
1720821480000,57553.20,57584.90,57553.20,57577.10,24.767,1720821539999
1720821540000,57577.20,57585.30,57567.30,57567.30,16.077,1720821599999
1720821600000,57567.00,57567.10,57550.20,57550.30,36.346,1720821659999
1720821660000,57550.20,57566.90,57550.20,57566.80,26.866,1720821719999
1720821720000,57566.80,57595.30,57566.80,57595.20,32.433,1720821779999
1720821780000,57595.20,57603.00,57572.30,57579.30,36.575,1720821839999
1720821840000,57579.30,57600.00,57572.10,57572.20,82.870,1720821899999
1720821900000,57572.10,57594.00,57570.00,57576.00,27.298,1720821959999
1720821960000,57576.00,57584.80,57569.70,57575.70,19.567,1720822019999
1720822020000,57575.70,57582.30,57571.70,57578.80,17.328,1720822079999
1720822080000,57578.70,57600.00,57578.70,57600.00,27.954,1720822139999
1720822140000,57599.90,57623.00,57599.90,57614.00,36.271,1720822199999
1720822200000,57614.00,57637.30,57609.70,57626.10,30.195,1720822259999
1720822260000,57626.00,57668.80,57626.00,57665.90,98.562,1720822319999
1720822320000,57665.90,57689.80,57647.60,57647.60,129.454,1720822379999
1720822380000,57647.60,57661.40,57647.60,57648.80,28.156,1720822439999
1720822440000,57648.80,57660.50,57646.40,57660.50,46.044,1720822499999
1720822500000,57660.40,57684.60,57656.30,57683.00,49.344,1720822559999
1720822560000,57682.90,57697.10,57682.90,57693.90,112.707,1720822619999
1720822620000,57693.80,57826.80,57693.80,57781.60,937.161,1720822679999
1720822680000,57781.60,57864.70,57776.50,57807.80,1076.113,1720822739999
1720822740000,57807.70,57828.60,57759.80,57760.00,187.005,1720822799999
1720822800000,57759.90,57771.20,57751.10,57751.10,65.309,1720822859999
1720822860000,57751.10,57769.00,57731.90,57731.90,94.513,1720822919999
1720822920000,57732.00,57744.70,57712.00,57712.00,57.533,1720822979999
1720822980000,57712.00,57712.10,57672.10,57689.90,98.546,1720823039999
1720823040000,57689.90,57718.20,57689.90,57703.90,79.664,1720823099999
1720823100000,57703.90,57723.30,57700.00,57700.00,28.412,1720823159999
1720823160000,57700.00,57700.00,57663.20,57679.60,73.302,1720823219999
1720823220000,57679.70,57686.10,57668.70,57674.30,27.058,1720823279999
1720823280000,57674.30,57678.30,57661.00,57667.30,26.023,1720823339999
1720823340000,57667.90,57679.30,57659.00,57659.00,32.047,1720823399999
1720823400000,57658.80,57661.70,57641.00,57648.70,55.946,1720823459999
1720823460000,57650.00,57667.50,57647.90,57666.10,40.934,1720823519999
1720823520000,57666.10,57666.10,57642.10,57645.80,21.346,1720823579999
1720823580000,57645.90,57659.30,57645.80,57650.80,19.681,1720823639999
1720823640000,57650.80,57671.10,57650.70,57671.00,38.927,1720823699999
1720823700000,57671.10,57671.10,57645.90,57655.00,38.060,1720823759999
1720823760000,57655.00,57655.10,57649.00,57649.00,17.793,1720823819999
1720823820000,57649.00,57662.00,57649.00,57662.00,13.205,1720823879999
1720823880000,57661.90,57662.00,57652.00,57656.20,12.802,1720823939999
1720823940000,57656.10,57656.20,57654.70,57654.70,14.005,1720823999999
1720824000000,57654.70,57664.90,57654.70,57660.10,18.712,1720824059999
1720824060000,57660.10,57701.70,57660.10,57701.60,60.400,1720824119999
1720824120000,57701.50,57705.10,57686.40,57705.10,39.414,1720824179999
1720824180000,57705.00,57705.10,57681.60,57684.70,21.697,1720824239999
1720824240000,57684.60,57704.50,57684.60,57699.00,30.233,1720824299999
1720824300000,57698.90,57699.00,57676.50,57684.90,70.966,1720824359999
1720824360000,57685.00,57699.10,57682.00,57699.10,36.337,1720824419999
1720824420000,57699.00,57701.80,57695.90,57699.60,14.208,1720824479999
1720824480000,57699.50,57710.10,57699.50,57710.10,21.605,1720824539999
1720824540000,57710.00,57736.70,57710.00,57736.60,38.445,1720824599999
1720824600000,57736.60,57739.40,57713.60,57713.60,57.056,1720824659999
1720824660000,57713.70,57722.50,57713.60,57718.60,16.159,1720824719999
1720824720000,57718.60,57733.00,57718.50,57726.70,42.113,1720824779999
1720824780000,57726.60,57762.10,57726.60,57748.00,47.742,1720824839999
1720824840000,57748.10,57751.40,57748.00,57751.40,14.785,1720824899999
1720824900000,57751.40,57786.70,57751.40,57786.70,36.314,1720824959999
1720824960000,57786.60,57786.60,57753.60,57755.30,61.278,1720825019999
1720825020000,57755.20,57786.20,57755.20,57786.20,19.960,1720825079999
1720825080000,57786.20,57786.30,57755.50,57760.00,66.951,1720825139999
