open_time,open,high,low,close,volume,close_time
1727740800000,63309.00,63428.00,63305.00,63423.70,575.602,1727740859999
1727740860000,63423.70,63491.10,63380.80,63380.80,640.452,1727740919999
1727740920000,63380.80,63380.80,63290.80,63327.20,450.107,1727740979999
1727740980000,63327.20,63330.30,63260.10,63317.30,346.579,1727741039999
1727741040000,63317.20,63355.00,63315.20,63315.20,160.253,1727741099999
1727741100000,63315.30,63360.50,63300.00,63300.50,237.423,1727741159999
1727741160000,63300.60,63347.20,63300.50,63336.80,83.233,1727741219999
1727741220000,63336.90,63371.40,63333.00,63371.40,99.441,1727741279999
1727741280000,63371.40,63383.00,63333.00,63333.00,193.441,1727741339999
1727741340000,63333.00,63338.40,63275.40,63317.00,144.165,1727741399999
1727741400000,63317.00,63360.20,63233.00,63285.00,594.308,1727741459999
1727741460000,63285.00,63295.90,63230.80,63234.20,244.059,1727741519999
1727741520000,63234.10,63244.40,63200.00,63209.00,272.171,1727741579999
1727741580000,63209.00,63223.20,63183.60,63190.40,321.008,1727741639999
1727741640000,63190.40,63194.80,63140.10,63193.50,577.476,1727741699999
1727741700000,63193.40,63193.50,63100.00,63107.50,439.713,1727741759999
1727741760000,63107.40,63128.00,63077.10,63077.10,584.432,1727741819999
1727741820000,63077.00,63180.00,63070.00,63178.40,214.045,1727741879999
1727741880000,63178.50,63179.70,63092.90,63104.00,87.154,1727741939999
1727741940000,63103.90,63104.00,63050.00,63075.50,238.355,1727741999999
1727742000000,63075.40,63110.00,63050.20,63054.00,125.847,1727742059999
1727742060000,63054.10,63059.70,63000.00,63000.00,401.340,1727742119999
1727742120000,63000.00,63055.10,63000.00,63025.70,604.926,1727742179999
1727742180000,63025.60,63090.60,63004.50,63070.80,270.539,1727742239999
1727742240000,63070.70,63121.00,63049.60,63113.00,181.555,1727742299999
1727742300000,63113.00,63261.00,63066.60,63235.20,505.394,1727742359999
1727742360000,63235.20,63356.20,63228.80,63302.90,605.634,1727742419999
1727742420000,63303.00,63340.00,63276.80,63276.80,189.873,1727742479999
1727742480000,63276.80,63299.00,63254.40,63299.00,90.535,1727742539999
1727742540000,63299.00,63345.80,63277.60,63332.70,170.801,1727742599999
1727742600000,63332.70,63375.00,63318.10,63326.80,275.300,1727742659999
1727742660000,63326.90,63415.50,63324.40,63366.40,165.849,1727742719999
1727742720000,63366.40,63385.60,63320.30,63334.50,150.875,1727742779999
1727742780000,63334.50,63353.10,63273.00,63273.00,98.578,1727742839999
1727742840000,63272.90,63279.00,63231.40,63251.20,111.106,1727742899999
1727742900000,63251.10,63279.00,63232.00,63277.10,73.235,1727742959999
1727742960000,63277.10,63354.70,63253.10,63334.50,181.048,1727743019999
1727743020000,63334.40,63344.40,63303.70,63335.00,61.258,1727743079999
1727743080000,63335.00,63335.10,63296.00,63307.80,72.854,1727743139999
1727743140000,63307.90,63310.60,63270.40,63282.70,55.346,1727743199999
1727743200000,63282.70,63347.20,63282.70,63347.10,64.659,1727743259999
1727743260000,63347.20,63381.90,63347.10,63353.60,88.377,1727743319999
1727743320000,63353.60,63356.10,63324.20,63328.10,47.118,1727743379999
1727743380000,63328.00,63401.00,63328.00,63390.40,74.836,1727743439999
1727743440000,63390.30,63400.00,63380.00,63398.40,66.930,1727743499999
1727743500000,63398.40,63415.60,63385.80,63404.70,191.919,1727743559999
1727743560000,63404.60,63420.80,63403.60,63409.00,78.248,1727743619999
1727743620000,63409.00,63464.50,63409.00,63420.90,148.327,1727743679999
1727743680000,63420.90,63476.80,63420.80,63433.00,104.708,1727743739999
1727743740000,63433.10,63433.10,63422.00,63430.10,27.348,1727743799999
1727743800000,63430.10,63601.70,63427.00,63581.40,629.633,1727743859999
1727743860000,63581.00,63584.90,63511.40,63532.00,260.190,1727743919999
1727743920000,63532.60,63550.00,63500.00,63550.00,135.710,1727743979999
1727743980000,63550.00,63550.00,63474.30,63474.80,87.394,1727744039999
1727744040000,63474.80,63502.40,63464.90,63502.40,64.844,1727744099999
1727744100000,63502.40,63550.00,63502.40,63516.80,77.595,1727744159999
1727744160000,63516.90,63574.40,63513.70,63560.80,153.326,1727744219999
1727744220000,63560.70,63568.60,63487.60,63519.90,224.467,1727744279999
1727744280000,63519.90,63526.50,63500.00,63526.50,41.343,1727744339999
1727744340000,63526.40,63526.40,63504.50,63513.20,47.818,1727744399999
1727744400000,63513.20,63528.00,63505.60,63506.00,109.461,1727744459999
1727744460000,63506.00,63527.90,63452.20,63460.00,89.059,1727744519999
1727744520000,63459.90,63493.50,63454.50,63488.00,76.201,1727744579999
1727744580000,63488.10,63518.20,63480.20,63507.00,75.106,1727744639999
1727744640000,63507.00,63611.00,63507.00,63600.00,165.117,1727744699999
1727744700000,63600.00,63603.00,63526.60,63548.10,135.709,1727744759999
1727744760000,63548.00,63627.50,63548.00,63616.00,192.473,1727744819999
1727744820000,63615.90,63621.90,63598.10,63599.90,121.577,1727744879999
1727744880000,63599.90,63599.90,63555.30,63575.80,117.173,1727744939999
1727744940000,63575.90,63582.40,63540.00,63549.60,39.843,1727744999999
1727745000000,63549.60,63609.20,63549.60,63600.00,55.177,1727745059999
1727745060000,63600.10,63616.70,63591.30,63606.00,91.682,1727745119999
1727745120000,63605.90,63616.00,63399.50,63542.50,733.202,1727745179999
1727745180000,63542.60,63542.60,63345.70,63452.30,982.341,1727745239999
1727745240000,63452.30,63488.40,63452.20,63488.40,106.269,1727745299999
1727745300000,63488.30,63499.00,63450.00,63480.00,121.906,1727745359999
1727745360000,63479.90,63545.30,63479.90,63539.90,113.743,1727745419999
1727745420000,63539.90,63566.50,63500.10,63566.50,86.651,1727745479999
1727745480000,63566.60,63571.40,63521.00,63521.00,45.606,1727745539999
1727745540000,63521.00,63530.70,63484.20,63509.00,63.056,1727745599999
1727745600000,63509.00,63527.20,63487.00,63492.20,52.278,1727745659999
1727745660000,63492.10,63516.30,63481.60,63491.70,52.738,1727745719999
1727745720000,63491.60,63500.00,63480.00,63481.30,64.586,1727745779999
1727745780000,63481.30,63481.30,63460.00,63463.80,100.326,1727745839999
1727745840000,63463.70,63480.10,63450.00,63469.30,79.878,1727745899999
1727745900000,63469.30,63485.40,63450.00,63462.00,64.149,1727745959999
1727745960000,63462.00,63478.00,63450.00,63454.00,47.274,1727746019999
1727746020000,63454.00,63474.20,63450.00,63474.20,171.650,1727746079999
1727746080000,63474.20,63544.00,63460.00,63544.00,81.647,1727746139999
1727746140000,63544.00,63561.00,63521.50,63559.10,43.481,1727746199999
1727746200000,63559.00,63582.10,63554.20,63569.90,70.037,1727746259999
1727746260000,63569.90,63572.00,63536.60,63545.60,73.021,1727746319999
1727746320000,63545.60,63581.20,63520.00,63550.00,53.915,1727746379999
1727746380000,63549.90,63555.00,63527.50,63533.00,37.475,1727746439999
1727746440000,63533.00,63552.00,63525.00,63552.00,24.548,1727746499999
1727746500000,63551.90,63551.90,63525.10,63541.10,69.697,1727746559999
1727746560000,63541.20,63598.00,63541.10,63580.90,133.047,1727746619999
1727746620000,63580.90,63588.00,63545.50,63556.80,32.755,1727746679999
1727746680000,63556.80,63568.70,63548.20,63568.60,17.197,1727746739999
1727746740000,63568.60,63568.70,63548.40,63555.30,10.873,1727746799999
1727746800000,63555.20,63599.30,63553.00,63599.30,41.722,1727746859999
1727746860000,63599.30,63600.00,63558.40,63558.40,86.101,1727746919999
1727746920000,63558.50,63579.50,63558.40,63578.10,21.885,1727746979999
1727746980000,63578.10,63597.50,63558.50,63567.50,55.672,1727747039999
1727747040000,63567.50,63567.50,63545.60,63557.20,30.624,1727747099999
1727747100000,63557.20,63557.20,63490.30,63491.00,112.167,1727747159999
1727747160000,63491.60,63526.20,63491.50,63513.20,91.287,1727747219999
1727747220000,63513.20,63513.20,63490.40,63490.40,35.276,1727747279999
1727747280000,63490.50,63505.70,63486.30,63486.40,41.379,1727747339999
1727747340000,63486.30,63500.00,63451.60,63455.40,77.338,1727747399999
1727747400000,63455.50,63458.50,63450.00,63457.70,275.692,1727747459999
1727747460000,63457.70,63457.80,63450.00,63455.20,95.508,1727747519999
1727747520000,63455.20,63455.30,63450.00,63450.00,80.399,1727747579999
1727747580000,63450.00,63450.10,63408.20,63413.00,170.972,1727747639999
1727747640000,63413.00,63424.10,63400.00,63423.90,92.465,1727747699999
1727747700000,63423.80,63433.80,63423.80,63423.90,47.609,1727747759999
1727747760000,63424.00,63424.00,63400.10,63400.10,53.700,1727747819999
1727747820000,63400.10,63427.00,63400.10,63418.00,49.648,1727747879999
1727747880000,63417.90,63458.10,63417.90,63458.00,35.726,1727747939999
1727747940000,63458.00,63460.00,63434.10,63447.30,86.754,1727747999999
1727748000000,63447.20,63447.20,63400.30,63400.30,70.051,1727748059999
1727748060000,63400.40,63405.80,63400.00,63401.50,107.195,1727748119999
1727748120000,63401.40,63432.70,63401.40,63429.70,65.854,1727748179999
1727748180000,63429.70,63429.70,63400.00,63400.10,135.163,1727748239999
1727748240000,63400.00,63400.10,63326.80,63336.90,542.047,1727748299999
1727748300000,63336.90,63358.50,63326.20,63338.20,100.376,1727748359999
1727748360000,63338.30,63350.00,63264.80,63268.60,158.387,1727748419999
1727748420000,63268.60,63321.70,63264.80,63321.60,130.433,1727748479999
1727748480000,63321.60,63380.20,63321.60,63350.10,62.795,1727748539999
1727748540000,63350.20,63350.20,63321.60,63321.60,70.018,1727748599999
1727748600000,63321.70,63331.60,63300.80,63300.80,39.832,1727748659999
1727748660000,63300.80,63300.90,63254.30,63268.40,118.756,1727748719999
1727748720000,63268.30,63268.40,63252.00,63252.10,81.499,1727748779999
1727748780000,63252.10,63252.10,63200.00,63224.50,280.269,1727748839999
1727748840000,63224.40,63224.50,63183.20,63214.80,152.527,1727748899999
